Timestamp; Generation; Fittest; Average; Deviation; replayFitness; BehApp; Coverage; bestCandidate
2011-10-05 14:10:02 ; 0 ; 0,594692 ; 0,483635 ; 0,094493 ; 0,554707 ; 0,640889 ; 1 ; XOR(A+complete,AND(B+complete,AND(A+start,B+start)))
2011-10-05 14:15:26 ; 1 ; 0,594692 ; 0,310578 ; 0,172232 ; 0,554707 ; 0,640889 ; 1 ; XOR(A+complete,AND(B+complete,AND(A+start,B+start)))
2011-10-05 14:16:05 ; 2 ; 0,594692 ; 0,309847 ; 0,172186 ; 0,554707 ; 0,640889 ; 1 ; XOR(A+complete,AND(B+complete,AND(A+start,B+start)))
2011-10-05 14:19:06 ; 3 ; 0,711073 ; 0,565646 ; 0,121938 ; 0,678261 ; 0,747222 ; 1 ; XOR(B+start,AND(B+complete,AND(A+start,A+complete)))
2011-10-05 14:19:27 ; 4 ; 0,72429 ; 0,613147 ; 0,091685 ; 0,7488 ; 0,701333 ; 1 ; XOR(B+start,XOR(B+complete,AND(A+start,A+complete)))
2011-10-05 14:19:47 ; 5 ; 0,830962 ; 0,655602 ; 0,114775 ; 0,876404 ; 0,79 ; 1 ; XOR(B+start,XOR(B+complete,SEQ(A+start,A+complete)))
2011-10-05 14:20:03 ; 6 ; 0,830962 ; 0,690699 ; 0,089113 ; 0,876404 ; 0,79 ; 1 ; XOR(XOR(B+complete,SEQ(A+start,A+complete)),B+start)
2011-10-05 14:20:23 ; 7 ; 0,830962 ; 0,743746 ; 0,085397 ; 0,876404 ; 0,79 ; 1 ; XOR(SEQ(A+start,A+complete),XOR(B+complete,B+start))
2011-10-05 14:20:39 ; 8 ; 0,830962 ; 0,726048 ; 0,15483 ; 0,876404 ; 0,79 ; 1 ; XOR(B+complete,XOR(SEQ(A+start,A+complete),B+start))
2011-10-05 14:20:57 ; 9 ; 0,830962 ; 0,745007 ; 0,121565 ; 0,876404 ; 0,79 ; 1 ; XOR(B+start,XOR(B+complete,SEQ(A+start,A+complete)))
2011-10-05 14:21:15 ; 10 ; 0,830962 ; 0,745247 ; 0,103824 ; 0,876404 ; 0,79 ; 1 ; XOR(SEQ(A+start,A+complete),XOR(B+start,B+complete))
2011-10-05 14:21:33 ; 11 ; 0,888046 ; 0,716812 ; 0,137592 ; 0,876404 ; 0,9 ; 1 ; XOR(SEQ(A+start,A+complete),AND(B+start,B+complete))
2011-10-05 14:21:53 ; 12 ; 0,888046 ; 0,691261 ; 0,143517 ; 0,876404 ; 0,9 ; 1 ; XOR(SEQ(A+start,A+complete),AND(B+start,B+complete))
2011-10-05 14:22:14 ; 13 ; 0,888046 ; 0,6989 ; 0,150941 ; 0,876404 ; 0,9 ; 1 ; XOR(SEQ(A+start,A+complete),AND(B+start,B+complete))
2011-10-05 14:22:35 ; 14 ; 0,888046 ; 0,700261 ; 0,136965 ; 0,876404 ; 0,9 ; 1 ; XOR(SEQ(A+start,A+complete),AND(B+start,B+complete))
2011-10-05 14:22:53 ; 15 ; 1 ; 0,70427 ; 0,15935 ; 1 ; 1 ; 1 ; XOR(SEQ(A+start,A+complete),SEQ(B+start,B+complete))
