Timestamp; Generation; Fittest; Average; Deviation; replayFitness; BehApp; Coverage; bestCandidate
2011-10-06 09:17:28 ; 0 ; 0,666667 ; 0,433974 ; 0,088585 ; 0,666667 ; 0,384167 ; 1 ; XOR(SEQ(A+complete,C+complete),XOR(B1+complete,SEQ(XOR(B2+start,A+start),SEQ(XOR(B1+start,B2+complete),C+start))))
2011-10-06 09:17:37 ; 1 ; 0,666667 ; 0,516125 ; 0,08603 ; 0,666667 ; 0,4 ; 0,925 ; XOR(SEQ(A+complete,C+complete),XOR(B1+complete,SEQ(XOR(B2+start,A+start),SEQ(XOR(B1+start,B2+start),C+start))))
2011-10-06 09:17:42 ; 2 ; 0,755943 ; 0,566272 ; 0,088772 ; 0,755943 ; 0,567262 ; 1 ; SEQ(SEQ(A+start,XOR(A+complete,SEQ(AND(B2+start),B2+complete))),SEQ(XOR(B1+start,C+complete),XOR(C+start,B1+complete)))
2011-10-06 09:17:46 ; 3 ; 0,796209 ; 0,59581 ; 0,112825 ; 0,796209 ; 0,571944 ; 1 ; AND(SEQ(XOR(A+complete,B2+complete),C+complete),XOR(B1+complete,SEQ(XOR(A+start),SEQ(XOR(B1+start,B2+start),C+start))))
2011-10-06 09:17:50 ; 4 ; 0,796209 ; 0,661954 ; 0,09199 ; 0,796209 ; 0,571944 ; 1 ; AND(SEQ(XOR(A+complete,B2+complete),C+complete),XOR(B1+complete,SEQ(XOR(A+start),SEQ(XOR(B1+start,B2+start),C+start))))
2011-10-06 09:17:54 ; 5 ; 0,888098 ; 0,685088 ; 0,100351 ; 0,888098 ; 0,673611 ; 1 ; SEQ(A+start,SEQ(XOR(A+complete,SEQ(AND(B2+start),B2+complete)),SEQ(XOR(C+start,B1+complete),XOR(B1+start,C+complete))))
2011-10-06 09:17:59 ; 6 ; 0,888098 ; 0,701959 ; 0,093835 ; 0,888098 ; 0,640278 ; 1 ; SEQ(A+start,SEQ(XOR(A+complete,SEQ(AND(B2+start),B2+complete)),SEQ(C+start,XOR(B1+start,XOR(C+complete,B1+complete)))))
2011-10-06 09:18:03 ; 7 ; 0,888098 ; 0,721562 ; 0,128675 ; 0,888098 ; 0,640278 ; 1 ; SEQ(A+start,SEQ(XOR(A+complete,SEQ(AND(B2+start),B2+complete)),SEQ(C+start,XOR(B1+start,XOR(C+complete,B1+complete)))))
2011-10-06 09:18:09 ; 8 ; 0,888098 ; 0,748076 ; 0,117666 ; 0,888098 ; 0,640278 ; 1 ; SEQ(A+start,SEQ(XOR(A+complete,SEQ(AND(B2+start),B2+complete)),SEQ(C+start,XOR(B1+start,XOR(C+complete,B1+complete)))))
2011-10-06 09:18:15 ; 9 ; 0,888098 ; 0,76823 ; 0,114796 ; 0,888098 ; 0,668056 ; 0,908333 ; SEQ(A+start,SEQ(XOR(A+complete,SEQ(AND(B2+start),B2+complete)),SEQ(C+start,XOR(C+complete,B1+complete))))
2011-10-06 09:18:21 ; 10 ; 0,888098 ; 0,764171 ; 0,13431 ; 0,888098 ; 0,577778 ; 0,925 ; SEQ(A+start,SEQ(XOR(XOR(A+complete,A+complete),SEQ(B2+complete)),SEQ(C+start,XOR(B1+start,XOR(C+complete,B1+complete)))))
2011-10-06 09:18:28 ; 11 ; 0,888098 ; 0,77016 ; 0,125286 ; 0,888098 ; 0,673611 ; 1 ; SEQ(A+start,SEQ(XOR(A+complete,SEQ(B2+start,B2+complete)),XOR(B1+complete,SEQ(C+start,XOR(B1+start,XOR(C+complete))))))
2011-10-06 09:18:36 ; 12 ; 0,888098 ; 0,772922 ; 0,126539 ; 0,888098 ; 0,552381 ; 1 ; SEQ(XOR(B2+complete,A+start),SEQ(XOR(A+complete,SEQ(AND(B2+start),B1+start)),SEQ(C+start,XOR(C+complete,B1+complete))))
2011-10-06 09:18:44 ; 13 ; 0,888098 ; 0,760274 ; 0,134169 ; 0,888098 ; 0,552381 ; 1 ; SEQ(XOR(B2+complete,A+start),SEQ(XOR(A+complete,SEQ(SEQ(B2+start),B1+start)),SEQ(C+start,XOR(C+complete,B1+complete))))
2011-10-06 09:18:51 ; 14 ; 0,888098 ; 0,775935 ; 0,13602 ; 0,888098 ; 0,552381 ; 1 ; SEQ(XOR(B2+complete,A+start),SEQ(XOR(A+complete,SEQ(AND(B2+start),B1+start)),SEQ(C+start,XOR(B1+complete,C+complete))))
2011-10-06 09:19:00 ; 15 ; 0,947014 ; 0,768397 ; 0,127835 ; 0,947014 ; 0,781944 ; 1 ; SEQ(A+start,SEQ(SEQ(A+complete,XOR(B2+start,XOR(B1+start,XOR(SEQ(B2+complete))))),SEQ(C+start,XOR(C+complete,B1+complete))))
2011-10-06 09:19:09 ; 16 ; 0,947014 ; 0,782271 ; 0,126148 ; 0,947014 ; 0,781944 ; 1 ; SEQ(A+start,SEQ(A+complete,SEQ(XOR(B2+start,XOR(B1+start,SEQ(B2+complete))),SEQ(C+start,XOR(C+complete,B1+complete)))))
2011-10-06 09:19:19 ; 17 ; 0,947014 ; 0,790134 ; 0,123981 ; 0,947014 ; 0,781944 ; 1 ; SEQ(A+start,SEQ(A+complete,SEQ(XOR(B2+start,XOR(B1+start,SEQ(B2+complete))),SEQ(C+start,XOR(C+complete,B1+complete)))))
2011-10-06 09:19:30 ; 18 ; 0,947014 ; 0,778776 ; 0,137602 ; 0,947014 ; 0,777778 ; 0,925 ; SEQ(A+start,SEQ(A+complete,SEQ(XOR(B2+start,XOR(B1+start)),SEQ(C+start,XOR(C+complete,B1+complete)))))
2011-10-06 09:19:41 ; 19 ; 0,947014 ; 0,802644 ; 0,13494 ; 0,947014 ; 0,811111 ; 0,833333 ; SEQ(A+start,SEQ(A+complete,SEQ(XOR(B2+start,B1+complete),SEQ(C+start,XOR(C+complete)))))
2011-10-06 09:19:51 ; 20 ; 0,947014 ; 0,825914 ; 0,12112 ; 0,947014 ; 0,744444 ; 0,925 ; SEQ(A+start,SEQ(A+complete,SEQ(XOR(B2+complete,B1+start),SEQ(C+start,XOR(C+complete,B1+complete)))))
2011-10-06 09:20:04 ; 21 ; 0,947014 ; 0,802334 ; 0,135968 ; 0,947014 ; 0,777778 ; 0,908333 ; SEQ(A+start,SEQ(A+complete,SEQ(XOR(B2+start,B1+start),SEQ(C+start,XOR(C+complete,B2+complete)))))
2011-10-06 09:20:16 ; 22 ; 0,947014 ; 0,790071 ; 0,140384 ; 0,947014 ; 0,777778 ; 0,925 ; SEQ(A+start,SEQ(A+complete,SEQ(XOR(B2+start,B1+start),SEQ(C+start,XOR(SEQ(B1+complete),C+complete)))))
2011-10-06 09:20:30 ; 23 ; 0,947014 ; 0,803289 ; 0,149912 ; 0,947014 ; 0,783333 ; 1 ; SEQ(A+start,XOR(B2+complete,SEQ(A+complete,SEQ(XOR(B2+start,B1+start),XOR(B1+complete,SEQ(C+start,C+complete))))))
2011-10-06 09:20:43 ; 24 ; 0,947014 ; 0,810109 ; 0,134884 ; 0,947014 ; 0,744444 ; 0,925 ; SEQ(A+start,SEQ(A+complete,SEQ(XOR(B2+complete,B1+start),SEQ(C+start,XOR(C+complete,B1+complete)))))
2011-10-06 09:20:59 ; 25 ; 0,947014 ; 0,80616 ; 0,129652 ; 0,947014 ; 0,723611 ; 0,908333 ; SEQ(A+start,SEQ(A+complete,XOR(SEQ(XOR(B2+start,B1+complete),SEQ(C+start,XOR(SEQ(B1+complete),C+complete))),B2+complete)))
2011-10-06 09:21:12 ; 26 ; 0,947014 ; 0,828023 ; 0,11699 ; 0,947014 ; 0,75 ; 1 ; SEQ(A+start,SEQ(A+complete,SEQ(XOR(B1+start,B2+start),SEQ(C+start,XOR(C+complete,XOR(B1+complete,B2+complete))))))
2011-10-06 09:21:29 ; 27 ; 0,947014 ; 0,814217 ; 0,112273 ; 0,947014 ; 0,777778 ; 0,908333 ; SEQ(A+start,SEQ(A+complete,SEQ(XOR(B1+start,B2+start),SEQ(C+start,XOR(C+complete,SEQ(B2+complete,A+complete))))))
2011-10-06 09:21:47 ; 28 ; 0,947014 ; 0,802675 ; 0,126018 ; 0,947014 ; 0,75 ; 1 ; SEQ(A+start,SEQ(A+complete,SEQ(XOR(B1+start,B2+start),SEQ(C+start,XOR(B2+complete,XOR(B1+complete,C+complete))))))
