Timestamp; Generation; Fittest; Average; Deviation; replayFitness; BehApp; Coverage; bestCandidate
2011-10-05 14:43:30 ; 0 ; 0,539149 ; 0,420819 ; 0,058859 ; 0,521862 ; 0,557619 ; 1 ; SEQ(AND(SEQ(A+complete,A+start),AND(B1+complete,B1+start)),XOR(SEQ(B2+start,B2+complete),SEQ(C+start,C+complete)))
2011-10-05 14:43:49 ; 1 ; 0,590549 ; 0,461124 ; 0,067576 ; 0,568936 ; 0,613869 ; 1 ; SEQ(AND(SEQ(A+complete,B2+complete),AND(B1+complete,B1+start)),XOR(SEQ(B2+start,A+start),SEQ(C+start,C+complete)))
2011-10-05 14:44:07 ; 2 ; 0,593201 ; 0,5149 ; 0,075184 ; 0,629084 ; 0,56119 ; 1 ; SEQ(AND(SEQ(A+complete,B2+complete),XOR(B1+start,AND(B1+complete))),XOR(SEQ(B2+start,A+start),SEQ(C+start,C+complete)))
2011-10-05 14:44:23 ; 3 ; 0,605258 ; 0,532558 ; 0,090643 ; 0,615479 ; 0,59537 ; 1 ; SEQ(AND(SEQ(A+complete,A+start),SEQ(B1+start,AND(B1+complete))),SEQ(SEQ(B2+start,B2+complete),SEQ(C+start,C+complete)))
2011-10-05 14:44:37 ; 4 ; 0,661129 ; 0,576483 ; 0,042832 ; 0,660354 ; 0,661905 ; 1 ; SEQ(AND(SEQ(A+complete,B2+complete),XOR(B1+start,SEQ(B2+start,A+start))),XOR(AND(B1+complete),SEQ(C+start,C+complete)))
2011-10-05 14:44:51 ; 5 ; 0,661129 ; 0,577453 ; 0,074126 ; 0,660354 ; 0,661905 ; 1 ; SEQ(AND(SEQ(A+complete,B2+complete),XOR(B1+start,SEQ(B2+start,A+start))),XOR(AND(B1+complete),SEQ(C+start,C+complete)))
2011-10-05 14:45:08 ; 6 ; 0,661129 ; 0,576289 ; 0,101195 ; 0,660354 ; 0,661905 ; 1 ; SEQ(AND(SEQ(A+complete,B2+complete),XOR(B1+start,SEQ(B2+start,A+start))),XOR(AND(B1+complete),SEQ(C+start,C+complete)))
2011-10-05 14:45:27 ; 7 ; 0,711028 ; 0,588255 ; 0,08284 ; 0,739668 ; 0,684524 ; 0,908333 ; SEQ(AND(SEQ(A+start,A+complete),B1+start),XOR(AND(B2+start,SEQ(B2+complete)),SEQ(C+start,C+complete)))
2011-10-05 14:45:44 ; 8 ; 0,714226 ; 0,596686 ; 0,085224 ; 0,739668 ; 0,690476 ; 0,833333 ; SEQ(AND(SEQ(A+start,A+complete),B1+start),XOR(XOR(B2+start),SEQ(C+start,C+complete)))
2011-10-05 14:45:54 ; 9 ; 0,714226 ; 0,635895 ; 0,075917 ; 0,739668 ; 0,690476 ; 0,833333 ; SEQ(AND(SEQ(A+start,A+complete),B1+start),XOR(B2+start,SEQ(C+start,C+complete)))
2011-10-05 14:46:12 ; 10 ; 0,72733 ; 0,648451 ; 0,075421 ; 0,75224 ; 0,704018 ; 0,925 ; SEQ(AND(SEQ(A+start,A+complete),B1+start),XOR(B2+start,SEQ(B1+complete,SEQ(C+start,XOR(B2+start,C+complete)))))
