Timestamp; Generation; Fittest; Average; Deviation; replayFitness; BehApp; Coverage; bestCandidate
2011-10-06 15:37:33 ; 0 ; 0,626433 ; 0,406768 ; 0,080427 ; 0,657806 ; 0,597917 ; 1 ; AND(SEQ(AND(A+complete,A+start),SEQ(B1+start,C+complete)),XOR(B2+start,SEQ(B1+complete,XOR(C+start,B2+complete))))
2011-10-06 15:37:43 ; 1 ; 0,626433 ; 0,436351 ; 0,098278 ; 0,657806 ; 0,597917 ; 1 ; AND(SEQ(AND(A+complete,A+start),SEQ(B1+start,C+complete)),XOR(B2+start,SEQ(B1+complete,XOR(C+start,B2+complete))))
2011-10-06 15:37:54 ; 2 ; 0,638153 ; 0,439653 ; 0,116902 ; 0,636238 ; 0,640079 ; 1 ; SEQ(A+start,SEQ(AND(XOR(SEQ(B2+start,B2+complete),A+complete),AND(B1+complete,C+start)),XOR(B1+start,C+complete)))
2011-10-06 15:38:05 ; 3 ; 0,638153 ; 0,454162 ; 0,105557 ; 0,636238 ; 0,640079 ; 1 ; SEQ(A+start,SEQ(AND(XOR(SEQ(B2+start,B2+complete),A+complete),AND(B1+complete,C+start)),XOR(B1+start,C+complete)))
2011-10-06 15:38:18 ; 4 ; 0,701822 ; 0,447701 ; 0,105082 ; 0,73749 ; 0,669444 ; 1 ; AND(SEQ(A+complete,SEQ(B1+start,SEQ(C+start,AND(C+complete)))),XOR(B2+start,XOR(B1+complete,SEQ(A+start,B2+complete))))
2011-10-06 15:38:30 ; 5 ; 0,701822 ; 0,458111 ; 0,112082 ; 0,73749 ; 0,669444 ; 1 ; AND(SEQ(A+complete,SEQ(B1+start,SEQ(C+start,AND(C+complete)))),XOR(B2+start,XOR(B1+complete,SEQ(A+start,B2+complete))))
2011-10-06 15:38:46 ; 6 ; 0,71389 ; 0,454224 ; 0,132483 ; 0,758663 ; 0,674107 ; 0,925 ; SEQ(AND(A+start),SEQ(A+complete,SEQ(SEQ(B1+start,B1+complete),SEQ(B2+complete,XOR(C+start,C+complete)))))
2011-10-06 15:38:59 ; 7 ; 0,71389 ; 0,48462 ; 0,113167 ; 0,758663 ; 0,674107 ; 0,925 ; SEQ(AND(A+start),SEQ(A+complete,SEQ(SEQ(B1+start,B1+complete),SEQ(B2+complete,XOR(C+start,C+complete)))))
2011-10-06 15:39:10 ; 8 ; 0,71389 ; 0,472378 ; 0,125001 ; 0,758663 ; 0,674107 ; 0,925 ; SEQ(AND(A+start),SEQ(A+complete,SEQ(SEQ(B1+start,B1+complete),SEQ(B2+complete,XOR(C+start,C+complete)))))
2011-10-06 15:39:21 ; 9 ; 0,71389 ; 0,473395 ; 0,129589 ; 0,758663 ; 0,674107 ; 0,925 ; SEQ(AND(A+start),SEQ(A+complete,SEQ(SEQ(B1+start,B1+complete),SEQ(B2+complete,XOR(C+start,C+complete)))))
