Timestamp; Generation; Fittest; Average; Deviation; replayFitness; BehApp; Coverage; bestCandidate
2011-10-04 18:38:05 ; 0 ; 0,387097 ; 0,369548 ; 0,017548 ; 0,461538 ; 0,333333 ; 1 ; SEQ(A+complete,SEQ(AND(C+start,C+complete),SEQ(B+complete,XOR(A+start,B+start))))
2011-10-04 18:38:05 ; 1 ; 0,387097 ; 0,368731 ; 0,018366 ; 0,461538 ; 0,333333 ; 1 ; SEQ(A+complete,SEQ(AND(C+start,C+complete),SEQ(B+complete,XOR(A+start,B+start))))
2011-10-04 18:38:05 ; 2 ; 0,387097 ; 0,387097 ; 0 ; 0,461538 ; 0,333333 ; 1 ; SEQ(A+complete,SEQ(AND(C+start,C+complete),SEQ(B+complete,XOR(C+start,B+start))))
2011-10-04 18:38:05 ; 3 ; 0,470588 ; 0,428843 ; 0,041746 ; 0,444444 ; 0,5 ; 1 ; SEQ(A+complete,XOR(SEQ(B+complete,XOR(A+start,B+start)),AND(C+start,C+complete)))
2011-10-04 18:38:05 ; 4 ; 0,470588 ; 0,450348 ; 0,02024 ; 0,444444 ; 0,5 ; 1 ; SEQ(A+complete,XOR(SEQ(B+complete,XOR(A+start,B+start)),AND(C+start,C+complete)))
2011-10-04 18:38:05 ; 5 ; 0,472441 ; 0,471515 ; 0,000926 ; 0,545455 ; 0,416667 ; 1 ; SEQ(A+complete,XOR(SEQ(C+complete,XOR(A+start,B+start)),AND(C+start,B+complete)))
2011-10-04 18:38:05 ; 6 ; 0,472441 ; 0,43622 ; 0,03622 ; 0,545455 ; 0,416667 ; 1 ; SEQ(A+complete,XOR(SEQ(C+complete,XOR(A+start,B+start)),AND(C+start,B+complete)))
2011-10-04 18:38:05 ; 7 ; 0,472441 ; 0,451274 ; 0,021167 ; 0,545455 ; 0,416667 ; 1 ; SEQ(A+complete,XOR(SEQ(C+complete,XOR(A+start,B+start)),AND(C+start,B+complete)))
2011-10-04 18:38:05 ; 8 ; 0,472441 ; 0,410134 ; 0,062307 ; 0,545455 ; 0,416667 ; 1 ; SEQ(A+complete,XOR(SEQ(C+complete,XOR(A+start,B+start)),AND(C+start,B+complete)))
2011-10-04 18:38:06 ; 9 ; 0,472441 ; 0,472441 ; 0 ; 0,545455 ; 0,416667 ; 1 ; SEQ(A+complete,XOR(SEQ(C+complete,XOR(A+start,A+start)),AND(C+start,B+complete)))
