Timestamp; Generation; Fittest; Average; Deviation; replayFitness; BehApp; Coverage; bestCandidate
2011-10-05 09:37:04 ; 0 ; 0,449782 ; 0,435417 ; 0,014365 ; 0,5 ; 0,40873 ; 1 ; AND(XOR(A+complete,C+start),AND(A+start,AND(B+start,XOR(B+complete,C+complete))))
2011-10-05 09:37:04 ; 1 ; 0,449782 ; 0,444642 ; 0,00514 ; 0,5 ; 0,40873 ; 1 ; AND(XOR(A+complete,C+start),AND(A+start,AND(B+start,XOR(B+complete,C+complete))))
2011-10-05 09:37:05 ; 2 ; 0,449782 ; 0,441872 ; 0,00791 ; 0,5 ; 0,40873 ; 1 ; AND(XOR(A+complete,C+start),AND(A+start,AND(B+start,XOR(B+complete,C+complete))))
2011-10-05 09:37:05 ; 3 ; 0,472362 ; 0,461072 ; 0,01129 ; 0,5 ; 0,447619 ; 1 ; AND(XOR(C+complete,C+start),AND(A+start,AND(B+start,XOR(B+complete,A+complete))))
2011-10-05 09:37:05 ; 4 ; 0,472362 ; 0,46672 ; 0,005642 ; 0,5 ; 0,447619 ; 1 ; AND(XOR(C+complete,C+start),AND(A+start,AND(B+start,XOR(B+complete,A+complete))))
2011-10-05 09:37:06 ; 5 ; 0,472362 ; 0,433255 ; 0,039107 ; 0,5 ; 0,447619 ; 1 ; AND(XOR(C+complete,C+start),AND(A+start,AND(B+start,XOR(B+complete,A+complete))))
2011-10-05 09:37:06 ; 6 ; 0,472362 ; 0,461072 ; 0,01129 ; 0,5 ; 0,447619 ; 1 ; AND(XOR(C+complete,C+start),AND(A+start,AND(B+start,XOR(B+complete,A+complete))))
2011-10-05 09:37:07 ; 7 ; 0,472362 ; 0,430203 ; 0,042159 ; 0,5 ; 0,447619 ; 1 ; AND(XOR(C+complete,C+start),AND(A+start,AND(B+start,XOR(B+complete,A+complete))))
2011-10-05 09:37:07 ; 8 ; 0,472362 ; 0,427852 ; 0,04451 ; 0,5 ; 0,447619 ; 1 ; AND(XOR(C+complete,C+start),AND(A+start,AND(B+start,XOR(B+complete,A+complete))))
2011-10-05 09:37:07 ; 9 ; 0,472362 ; 0,46672 ; 0,005642 ; 0,5 ; 0,447619 ; 1 ; AND(XOR(C+complete,C+start),AND(A+start,AND(B+start,XOR(B+complete,A+complete))))
2011-10-05 09:37:07 ; 10 ; 0,472362 ; 0,467635 ; 0,004727 ; 0,5 ; 0,447619 ; 1 ; AND(XOR(C+complete,C+start),AND(A+start,AND(B+start,XOR(B+complete,A+complete))))
2011-10-05 09:37:08 ; 11 ; 0,472362 ; 0,443814 ; 0,028547 ; 0,5 ; 0,447619 ; 1 ; AND(XOR(C+complete,C+start),AND(A+start,AND(B+start,XOR(B+complete,A+complete))))
2011-10-05 09:37:08 ; 12 ; 0,472362 ; 0,472362 ; 0 ; 0,5 ; 0,447619 ; 1 ; AND(A+start,AND(XOR(C+complete,C+start),AND(B+start,XOR(B+complete,A+complete))))
2011-10-05 09:37:08 ; 13 ; 0,478477 ; 0,475419 ; 0,003058 ; 0,5 ; 0,45873 ; 1 ; AND(XOR(C+complete,C+start),AND(A+start,AND(A+complete,XOR(B+complete,B+start))))
2011-10-05 09:37:08 ; 14 ; 0,478477 ; 0,472289 ; 0,006188 ; 0,5 ; 0,45873 ; 1 ; AND(XOR(C+complete,C+start),AND(A+start,AND(A+complete,XOR(B+complete,B+start))))
2011-10-05 09:37:08 ; 15 ; 0,478477 ; 0,464848 ; 0,013629 ; 0,5 ; 0,45873 ; 1 ; AND(XOR(C+complete,C+start),AND(A+start,AND(A+complete,XOR(B+complete,B+start))))
2011-10-05 09:37:08 ; 16 ; 0,478477 ; 0,439313 ; 0,039163 ; 0,5 ; 0,45873 ; 1 ; AND(XOR(C+complete,C+start),AND(A+start,AND(A+complete,XOR(B+complete,B+start))))
2011-10-05 09:37:08 ; 17 ; 0,478477 ; 0,478477 ; 0 ; 0,5 ; 0,45873 ; 1 ; AND(A+start,AND(XOR(C+complete,C+start),AND(A+complete,XOR(B+complete,B+start))))
2011-10-05 09:37:09 ; 18 ; 0,478477 ; 0,462437 ; 0,01604 ; 0,5 ; 0,45873 ; 1 ; AND(A+start,AND(XOR(C+complete,C+start),AND(A+complete,XOR(B+complete,B+start))))
2011-10-05 09:37:09 ; 19 ; 0,478477 ; 0,456666 ; 0,021811 ; 0,5 ; 0,45873 ; 1 ; AND(A+start,AND(XOR(C+complete,C+start),AND(A+complete,XOR(B+complete,B+start))))
2011-10-05 09:37:10 ; 20 ; 0,478477 ; 0,445086 ; 0,033391 ; 0,5 ; 0,45873 ; 1 ; AND(A+start,AND(XOR(C+complete,C+start),AND(A+complete,XOR(B+complete,B+start))))
2011-10-05 09:37:10 ; 21 ; 0,478477 ; 0,44095 ; 0,037527 ; 0,5 ; 0,45873 ; 1 ; AND(A+start,AND(XOR(C+complete,C+start),AND(A+complete,XOR(B+complete,B+start))))
2011-10-05 09:37:10 ; 22 ; 0,478477 ; 0,438116 ; 0,040361 ; 0,5 ; 0,45873 ; 1 ; AND(A+start,AND(XOR(C+complete,C+start),AND(A+complete,XOR(B+complete,B+start))))
2011-10-05 09:37:11 ; 23 ; 0,484848 ; 0,481663 ; 0,003186 ; 0,470588 ; 0,5 ; 1 ; AND(A+start,SEQ(AND(XOR(C+complete,C+start),AND(A+complete,XOR(B+start))),B+complete))
2011-10-05 09:37:11 ; 24 ; 0,484848 ; 0,467315 ; 0,017533 ; 0,470588 ; 0,5 ; 1 ; AND(A+start,SEQ(AND(XOR(C+complete,C+start),AND(A+complete,XOR(B+start))),B+complete))
2011-10-05 09:37:12 ; 25 ; 0,484848 ; 0,395405 ; 0,089443 ; 0,470588 ; 0,5 ; 1 ; AND(A+start,SEQ(AND(XOR(C+complete,C+start),AND(A+complete,XOR(B+start))),B+complete))
