Timestamp; Generation; Fittest; Average; Deviation; replayFitness; BehApp; Coverage; bestCandidate
2011-10-05 11:39:41 ; 0 ; 0,690763 ; 0,455754 ; 0,09004 ; 0,666667 ; 0,716667 ; 1 ; AND(A+complete,AND(XOR(A+start,B+start),SEQ(B+complete,SEQ(C+start,C+complete))))
2011-10-05 11:40:55 ; 1 ; 0,758929 ; 0,510682 ; 0,091873 ; 0,714286 ; 0,809524 ; 1 ; AND(SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete)))),B+complete)
2011-10-05 11:42:39 ; 2 ; 0,8 ; 0,572479 ; 0,101042 ; 0,769231 ; 0,833333 ; 1 ; AND(SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(C+start,C+complete)))))
2011-10-05 11:43:48 ; 3 ; 0,838323 ; 0,613424 ; 0,110306 ; 0,909091 ; 0,777778 ; 1 ; SEQ(A+complete,SEQ(XOR(B+start),SEQ(B+complete,SEQ(XOR(A+start,C+start),C+complete))))
2011-10-05 11:44:50 ; 4 ; 0,838323 ; 0,648314 ; 0,121552 ; 0,909091 ; 0,777778 ; 1 ; SEQ(A+start,SEQ(XOR(C+complete,A+complete),SEQ(XOR(B+start),SEQ(B+complete,C+start))))
2011-10-05 11:55:41 ; 5 ; 0,838323 ; 0,657389 ; 0,124407 ; 0,909091 ; 0,777778 ; 1 ; SEQ(A+start,XOR(SEQ(XOR(A+complete),SEQ(XOR(B+start),SEQ(B+complete,C+start))),C+complete))
2011-10-05 11:56:50 ; 6 ; 0,898678 ; 0,666095 ; 0,136053 ; 0,857143 ; 0,944444 ; 1 ; AND(A+start,SEQ(A+complete,SEQ(B+start,SEQ(B+complete,XOR(SEQ(C+start,C+complete))))))
2011-10-05 12:00:00 ; 7 ; 0,898876 ; 0,685047 ; 0,142246 ; 0,909091 ; 0,888889 ; 1 ; SEQ(A+start,XOR(SEQ(XOR(A+complete),SEQ(XOR(B+start,SEQ(B+complete,C+start)),C+complete))))
2011-10-05 12:01:10 ; 8 ; 0,898876 ; 0,721722 ; 0,126517 ; 0,909091 ; 0,888889 ; 1 ; SEQ(A+start,SEQ(XOR(A+complete),SEQ(XOR(B+start,SEQ(B+complete,C+start)),C+complete)))
2011-10-05 12:02:19 ; 9 ; 0,898876 ; 0,717246 ; 0,136455 ; 0,909091 ; 0,888889 ; 1 ; XOR(A+start,SEQ(A+complete,SEQ(B+start,SEQ(B+complete,SEQ(XOR(SEQ(C+start)),C+complete)))))
2011-10-05 12:03:33 ; 10 ; 0,898876 ; 0,71684 ; 0,137213 ; 0,909091 ; 0,888889 ; 1 ; SEQ(A+start,XOR(SEQ(XOR(A+complete),SEQ(XOR(B+start,SEQ(B+complete)),SEQ(C+start,C+complete)))))
2011-10-05 12:06:19 ; 11 ; 0,898876 ; 0,737016 ; 0,150055 ; 0,909091 ; 0,888889 ; 1 ; SEQ(A+start,SEQ(XOR(A+complete),XOR(SEQ(SEQ(SEQ(B+complete,C+start)),C+complete),B+start)))
2011-10-05 12:07:32 ; 12 ; 1 ; 0,723238 ; 0,167092 ; 1 ; 1 ; 1 ; SEQ(A+start,SEQ(A+complete,SEQ(XOR(SEQ(XOR(B+start),SEQ(B+complete,C+start))),C+complete)))
